mp-id,Formula,Space Group,Stable,Energy Above Hull (eV/atom),Experimentally Observed,Predicted Tc (K),Predicted Tc Std. Dev. (K),Closest Known Superconductor,Closest Superconductor Distance,Log Probability of Superconductivity
mp-756162,Cu2W2O7,"['P-1', 'Triclinic']",False,0.10095759340909,False,62.07552719116211,2.719001054763794,Cu4O8,0.3636363636363636,-0.0269982870668172
mp-22812,In2Ir,"['Fddd', 'Orthorhombic']",True,0.0,True,3.0418198108673096,0.2279625385999679,In,0.6666666666666667,-0.0274722892791032
mp-1215999,YB4Rh7,"['Pmmm', 'Orthorhombic']",False,0.1852653939583346,False,3.5978965759277344,1.116014838218689,YRh3B,0.2666666666666666,-0.0274971071630716
mp-1094463,MgZn2,"['P-62m', 'Hexagonal']",False,0.1142054649999999,False,1.3456555604934692,1.0518642663955688,Mg2Zn3,0.1333333333333333,-0.0277053788304328
mp-1094483,MgZn2,"['Cmcm', 'Orthorhombic']",False,0.0657318266666666,False,1.986132025718689,1.2516039609909058,Mg2Zn3,0.1333333333333333,-0.0280979145318269
mp-1227504,Bi2Se2S,"['Pnma', 'Orthorhombic']",False,0.023323866333337,False,3.804700136184693,1.0853124856948853,Bi2Se3,0.3999999999999999,-0.0313178189098835
mp-945077,YTe3,"['Cmcm', 'Orthorhombic']",True,0.0,True,2.234916925430298,0.6343777179718018,TeY,0.5,-0.0322603620588779
mp-1235382,Li(SiO2)6,"['P1', 'Triclinic']",False,0.152430385263151,False,12.201849937438965,0.7610560655593872,SiO2,0.1052631578947368,-0.0329552106559276
mp-11275,Be2Re,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,2.2929065227508545,0.4985024333000183,Be22Re,0.5797101449275363,-0.0336299799382686
mp-1094448,Mg2Zn,"['P-62m', 'Hexagonal']",False,0.0844453021098807,False,0.789398729801178,1.152672529220581,Mg7Zn3,0.0666666666666666,-0.0336945280432701
mp-560394,AsPbClO2,"['P2_12_12_1', 'Orthorhombic']",True,0.0,True,15.834883689880373,1.3317173719406128,OAs,0.7999999999999999,-0.033793069422245
mp-22773,CuWO4,"['P-1', 'Triclinic']",False,0.0739725418749968,True,64.65450286865234,2.0019783973693848,Cu4O8,0.3333333333333333,-0.0352876409888267
mp-1227972,Ce4Cu5Sb8,"['P4mm', 'Tetragonal']",False,0.0217607164705899,False,1.5546802282333374,0.6266950368881226,Cu2Sb,0.7450980392156863,-0.0354337766766548
mp-30683,ZrGa2,"['Cmmm', 'Orthorhombic']",True,0.0,True,1.3768576383590698,0.9999449253082277,Ga3Zr,0.1666666666666666,-0.0360329411923885
mp-1192954,Nb2Pt,"['P4_2/mnm', 'Tetragonal']",False,0.0018067728333335,True,6.382770538330078,0.7912532091140747,Nb5Pt3,0.0833333333333333,-0.0365960076451301
mp-633538,B9C,"['P1', 'Triclinic']",False,0.3686381892083332,False,17.003244400024414,2.5130960941314697,B4C,0.1999999999999999,-0.0389969050884246
mp-1197724,Ce(Al10V)2,"['Fd-3m', 'Cubic']",True,0.0,True,0.98962664604187,0.274743914604187,V2Al20,0.0869565217391304,-0.0395987518131732
mp-1246153,Ti3N2,"['P6_3/mmc', 'Hexagonal']",False,0.1360629810000002,False,6.23952054977417,1.6238374710083008,Ti2N,0.1333333333333333,-0.0401307232677936
mp-28273,K3CuO2,"['P4_12_12', 'Tetragonal']",True,0.0,True,28.04408264160156,3.8887341022491455,KO3,0.8333333333333333,-0.0402213037014007
mp-1105498,Co2Si3,"['P-4c2', 'Tetragonal']",False,0.202750636999994,True,5.0875349044799805,2.552868127822876,CoSi2,0.1333333333333333,-0.0409006886184215
mp-1177164,Li4VAs2O9,"['P4/ncc', 'Tetragonal']",False,0.0439113765624998,False,23.119770050048828,3.331954002380371,LiV2O4,0.4642857142857142,-0.0419189557433128
mp-17999,NaVF4,"['P2_1/c', 'Monoclinic']",True,0.0,True,21.51112365722656,7.712850570678711,F,0.6666666666666666,-0.0436398647725582
mp-1383615,FeS2,"['I-42d', 'Tetragonal']",False,0.3646938600000009,False,13.00899887084961,3.050526857376098,Fe2S2,0.3333333333333333,-0.0438394397497177
mp-12660,LuB6,"['Pm-3m', 'Cubic']",False,0.1030026290178565,True,3.0850396156311035,0.1357162594795227,LuB12,0.1318681318681319,-0.045019295066595
mp-557309,Na3LiWO5,"['P-1', 'Triclinic']",True,0.0,True,18.20633316040039,2.385016202926636,WO3,0.8,-0.0458204671740531
mp-18994,CsMnO4,"['Pnma', 'Orthorhombic']",True,0.0,True,14.774503707885742,3.515636682510376,O7,0.6666666666666667,-0.0461337901651859
mp-1078815,NbSe4,"['P4/mcc', 'Tetragonal']",False,0.0296855140999996,False,4.296081066131592,0.8650245666503906,NbSe3,0.1,-0.0462849512696266
mp-1214397,Bi8Te7,"['P-3m1', 'Trigonal']",False,0.0052301855555558,False,3.745114803314209,0.5991536378860474,Bi4Te3,0.0761904761904762,-0.0463621169328689
mp-8001,LiAlO2,"['R-3m', 'Trigonal']",False,0.0157326956250019,True,21.458717346191406,8.380961418151855,Al2O3,0.5,-0.0466464832425117
mp-1075,SmNi5,"['P6/mmm', 'Hexagonal']",False,1.0108866854166676,True,2.803356647491455,1.841856837272644,Ni4,0.3333333333333332,-0.0468298755586147
mp-1094456,MgZn2,"['C2/m', 'Monoclinic']",False,0.1233983483333334,False,1.5640065670013428,1.3101036548614502,Mg2Zn3,0.1333333333333333,-0.0478018969297409
mp-16791,KC10,"['Im-3', 'Cubic']",False,0.2510590289393946,True,2.520519971847534,1.9141840934753416,KC8,0.0404040404040404,-0.0494275167584419
mp-1216181,Y2(B2Rh3)3,"['P6/mmm', 'Hexagonal']",True,0.0,False,4.317017555236816,1.345952033996582,YRh4B4,0.1830065359477124,-0.0496634840965271
mp-1094460,MgZn2,"['Cmcm', 'Orthorhombic']",False,0.1282862433333331,False,1.5976771116256714,1.264670968055725,Mg2Zn3,0.1333333333333333,-0.0503150597214698
mp-9459,Y4C5,"['Pbam', 'Orthorhombic']",True,0.0,True,12.050573348999023,1.4973691701889038,Y2C3,0.0888888888888888,-0.050803069025278
mp-674422,Li11Mn11O26,"['Cm', 'Monoclinic']",False,0.2497625985069378,False,32.70305633544922,3.3706095218658447,O7,0.9166666666666669,-0.0527147240936756
mp-866205,TmSbPd2,"['Fm-3m', 'Cubic']",False,0.0166816224999992,False,1.1693878173828125,1.004005789756775,PdSb,0.5,-0.0533648803830146
mp-2626,Zr3Rh5,"['Cmcm', 'Orthorhombic']",True,0.0,True,5.966136932373047,2.0650463104248047,RhZr,0.25,-0.0534646697342395
mp-21305,GdNi5,"['P6/mmm', 'Hexagonal']",True,0.0,True,2.718322277069092,1.7271441221237185,Ni4,0.3333333333333332,-0.0540036633610725
mp-1095284,BaGe5,"['Imma', 'Orthorhombic']",False,0.0573065406249995,True,4.821208953857422,1.15421462059021,Ba8Ge46,0.037037037037037,-0.055593304336071
mp-1045347,YTi2O4,"['Imma', 'Orthorhombic']",False,0.2724267601785755,False,2.8607215881347656,0.4754888415336609,YTiO3,0.1714285714285714,-0.057096991688013
mp-1025149,Ti2B,"['I4/mcm', 'Tetragonal']",False,0.1603009763888883,False,3.890876054763794,0.5842596292495728,TiB2,0.6666666666666666,-0.0578992366790771
mp-1227512,Bi4(SeS)3,"['Pmc2_1', 'Orthorhombic']",False,0.0208965095000017,False,3.673472404479981,1.0647317171096802,Bi2S3,0.6,-0.0585221983492374
mp-1062228,CaO2,"['P-3m1', 'Trigonal']",False,0.4943638666666654,True,11.479877471923828,1.3172229528427124,O2,0.6666666666666667,-0.05874490365386
mp-561814,RbB5O8,"['Pbca', 'Orthorhombic']",True,0.0,True,6.334685802459717,1.043470025062561,B2O3,0.1428571428571428,-0.0595043823122978
mp-1045868,Cu5O7,"['Cmcm', 'Orthorhombic']",False,0.1717556668750051,False,85.64213562011719,7.776157379150391,Cu4O8,0.1666666666666666,-0.0611765906214714
mp-972941,NaBi3,"['P6_3/mmc', 'Hexagonal']",False,0.0193972637500001,False,4.764720439910889,0.1826419234275818,NaBi,0.5,-0.0630858838558197
mp-1228691,Al4GaSb5,"['Imm2', 'Orthorhombic']",False,0.0092600690000006,False,3.9629335403442383,0.7175568342208862,AlSb,0.1999999999999999,-0.063204176723957
mp-1194842,Mo12P,"['R3', 'Trigonal']",False,0.5071019357692279,True,6.088162899017334,0.9258323907852172,Mo,0.1538461538461538,-0.0635436475276947
mp-1094492,MgZn2,"['Cm', 'Monoclinic']",False,0.1198869516666665,False,1.9456167221069336,1.5201828479766846,Mg2Zn3,0.1333333333333333,-0.0637981221079826
mp-1221957,MgIn,"['C2/m', 'Monoclinic']",False,0.0003467209999987,False,2.229467868804932,0.2820495367050171,InMg2,0.3333333333333333,-0.0640510767698288
mp-1202343,Cu(BrO4)2,"['Pbca', 'Orthorhombic']",False,0.1772186356818181,True,36.45574188232422,3.499302625656128,Cu2O8,0.3636363636363636,-0.0640902072191238
mp-1183705,Cr3Pt,"['P6_3/mmc', 'Hexagonal']",False,0.0885120745833312,False,1.9220900535583496,1.1950234174728394,Cr5,0.5,-0.0646501034498214
mp-1201667,Y5P12Ru19,"['P-62m', 'Hexagonal']",True,0.0,True,6.703694343566895,0.6894600987434387,RuP,0.3333333333333333,-0.0659292265772819
mp-1094461,MgZn2,"['C2/c', 'Monoclinic']",False,0.08451418,False,1.9485799074172971,1.2123357057571411,Mg2Zn3,0.1333333333333333,-0.0676367506384849
mp-578604,NaCrO2,"['R-3m', 'Trigonal']",True,0.0,True,12.152671813964844,1.9503659009933472,CrO2,0.4999999999999999,-0.0686327293515205
mp-769026,Li2BiO3,"['C2/c', 'Monoclinic']",False,0.0508793152083271,False,13.920462608337402,0.981287717819214,BiBiO3,0.6666666666666666,-0.0687799751758575
mp-1103958,GdIr3,"['R-3m', 'Trigonal']",True,0.0,True,8.100358963012695,0.6446661949157715,Ir2,0.5,-0.0688352808356285
mp-29735,Nb10Ge7,"['P-3m1', 'Trigonal']",False,0.611018389257703,False,2.859215021133423,0.7184803485870361,Nb3Ge2,0.0235294117647058,-0.0689336434006691
mp-560869,K3VO4,"['P2_13', 'Cubic']",True,0.0,True,4.329239845275879,1.0589966773986816,KO3,0.5,-0.0693421438336372
mp-17559,Y2TiO5,"['Pnma', 'Orthorhombic']",True,0.0,True,3.4266481399536133,0.3887805342674255,YTiO3,0.15,-0.0703635364770889
mp-568895,BaSbAu,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,2.591165542602539,0.5020233392715454,AuSb2,0.6666666666666666,-0.072314940392971
mp-17524,GeAs2,"['Pbam', 'Orthorhombic']",True,0.0,True,5.707507610321045,0.8801044821739197,AsGe,0.3333333333333333,-0.0735902860760688
mp-1191973,Ba2FeSe3,"['Pnma', 'Orthorhombic']",False,0.2557163774999971,True,8.787322044372559,4.0451250076293945,BaFe2Se3,0.3333333333333333,-0.073741890490055
mp-1080623,Si2N3,"['Cmc2_1', 'Orthorhombic']",False,0.3558581240000009,True,2.633160352706909,1.162541389465332,Si3N4,0.0571428571428571,-0.0780053809285163
mp-1069,HfSi2,"['Cmcm', 'Orthorhombic']",False,0.0035503733333319,True,9.545450210571287,2.028785228729248,Si5,0.6666666666666667,-0.0782694295048713
mp-1045032,YTi3O6,"['P-1', 'Triclinic']",False,0.241389082874992,False,2.3165624141693115,1.2357960939407349,YTiO3,0.1999999999999999,-0.0785741806030273
mp-1192077,BaC2,"['Pnma', 'Orthorhombic']",False,0.4781725477777785,False,6.591382026672363,2.048666715621948,BaC6,0.3809523809523809,-0.080115370452404
mp-34993,LiAlO2,"['P-4m2', 'Tetragonal']",False,0.0887412010416683,False,15.249970436096191,3.9372246265411377,AlAl2O3,0.5,-0.0818297266960144
mp-769008,Li4Bi3O8,"['P2_1/m', 'Monoclinic']",False,0.0651215192777767,False,13.705876350402832,1.517053723335266,BiBiO3,0.5333333333333333,-0.0819850340485572
mp-1218177,Ta3Os2,"['Cmm2', 'Orthorhombic']",True,0.0,False,3.638624906539917,0.9778565168380736,TaOs,0.1999999999999999,-0.0822294726967811
mp-1105296,SrGe3,"['I4/mmm', 'Tetragonal']",False,0.0893525193749997,True,3.447304964065552,0.7811785936355591,Ge2,0.5,-0.0825319215655326
mp-1009496,OsN,"['F-43m', 'Cubic']",False,0.4918620774999986,False,3.356821060180664,1.144492506980896,OsN2,0.3333333333333333,-0.0832007229328155
mp-1187819,YBi3,"['I4/mmm', 'Tetragonal']",False,0.0715667125000001,False,4.042511463165283,0.9548217058181764,BiY,0.5,-0.0841634720563888
mp-1228655,B4MoRu2,"['Immm', 'Orthorhombic']",False,0.0766911578571427,False,6.113353729248047,1.9222384691238403,RuB2,0.2857142857142857,-0.0861264318227768
mp-769019,Li(BiO2)2,"['P4/ncc', 'Tetragonal']",False,0.0876473563095325,False,13.592872619628906,1.6435884237289429,BiBiO3,0.2857142857142857,-0.086376316845417
mp-985637,Li2Si4O7,"['I4_1cd', 'Tetragonal']",False,0.2976007492307708,False,18.489795684814453,1.1170873641967771,SiO2,0.3076923076923076,-0.0893006101250648
mp-1016095,LiMn2O4,"['Cc', 'Monoclinic']",False,0.0591052728571357,False,36.27534866333008,1.5110538005828855,O7,0.8571428571428572,-0.0897074118256568
mp-14815,TaTe5Pt,"['Cmcm', 'Orthorhombic']",True,0.0,True,3.532315492630005,1.0480374097824097,Pt2Te4,0.380952380952381,-0.0915382504463195
mp-1101673,NaCr2O4,"['Pmmn', 'Orthorhombic']",False,0.0620536704761862,False,20.45734405517578,1.095455765724182,CrO2,0.2857142857142857,-0.0919159799814224
mp-19148,K2Mn2O3,"['P2_1/c', 'Monoclinic']",True,0.0,True,6.7007246017456055,2.427881956100464,KMnO4,0.4761904761904761,-0.0922646448016166
mp-22282,LaIn2,"['Imma', 'Orthorhombic']",True,0.0,True,15.279040336608888,36.97548675537109,LaIn3,0.1666666666666666,-0.0927686840295791
mp-1229080,Ce5Cu19P12,"['Cm', 'Monoclinic']",False,0.0028860594444442,False,2.5553386211395264,0.8750991821289062,CeCuP2,0.5555555555555556,-0.0935697481036186
mp-614006,B2O,"['P-3m1', 'Trigonal']",False,0.9245854276388884,False,16.473608016967773,6.976904392242432,B2O3,0.5333333333333332,-0.0945245176553726
mp-1194759,Ba7Ge39,"['Cmc2_1', 'Orthorhombic']",False,0.0497767823097827,True,4.624594688415527,1.4474514722824097,Ba8Ge46,0.0080515297906602,-0.0947153866291046
mp-557738,Li3BiO4,"['P4_2/mnm', 'Tetragonal']",False,0.0023281581249996,True,13.333287239074709,0.8992496132850647,Bi4O4,0.75,-0.0965610072016716
mp-1227704,Ca3Nb4(O6F)2,"['R-3m', 'Trigonal']",False,0.0372205416666666,False,15.34231948852539,1.071147084236145,Ca2NbO4,0.2857142857142857,-0.0990331023931503
mp-684620,Nb25S48,"['Cm', 'Monoclinic']",True,0.0,False,6.177036762237549,1.1050432920455933,NbS2,0.0182648401826484,-0.1000904291868209
mp-643270,K3ZnH5,"['I4/mcm', 'Tetragonal']",False,0.0002451969444448,True,20.37793731689453,2.739793539047241,KH,0.3333333333333333,-0.1005795449018478
mp-1069882,LaSi3Os,"['I4mm', 'Tetragonal']",True,0.0,True,3.976490020751953,1.0940967798233032,LaSi2,0.3999999999999999,-0.1007076054811477
mp-1177687,Li3Mn7O12,"['P1', 'Triclinic']",False,0.0674504051515141,False,30.782695770263672,1.5782848596572876,O7,0.9090909090909092,-0.1019239053130149
mp-1217358,Te3Au,"['P4/mmm', 'Tetragonal']",True,0.0,False,2.825795888900757,1.1076277494430542,AuTe2,0.1666666666666666,-0.1054800748825073
mp-1217048,Ti8N5,"['P-4m2', 'Tetragonal']",False,0.018339153076921,False,6.546067714691162,1.2676639556884766,Ti2N,0.1025641025641025,-0.1081094816327095
mp-623670,Ce5C2Br9,"['Pnma', 'Orthorhombic']",False,0.0245774002343752,True,6.346504211425781,0.5549067258834839,Br2,0.875,-0.1087999939918518
mp-753228,LiMn3O6,"['C2/m', 'Monoclinic']",False,0.0320706273749964,False,42.070777893066406,3.8607428073883057,O6,0.8,-0.1129826009273529
mp-1221469,Mo4Ir,"['R-3m', 'Trigonal']",False,0.3377652350000026,False,6.128945350646973,1.1866486072540283,IrMo3,0.1,-0.1139455139636993
mp-1094191,MgZn2,"['Amm2', 'Orthorhombic']",False,0.1019156533333331,False,1.8361529111862185,1.3533345460891724,Mg2Zn3,0.1333333333333333,-0.1145824715495109
mp-1216517,V3B100,"['P222', 'Orthorhombic']",False,0.0327932938673143,False,11.95142936706543,12.48904800415039,B105,0.058252427184466,-0.121318832039833
mp-1228730,B24Mo7,"['P-6m2', 'Hexagonal']",False,0.1520672055913952,False,10.944345474243164,8.527179718017578,B5Mo2,0.1198156682027649,-0.1241934970021247
mp-753544,Li2BiO3,"['C2/c', 'Monoclinic']",False,0.0546492877083268,False,13.590482711791992,1.0089632272720337,BiBiO3,0.6666666666666666,-0.1264590173959732
mp-1219971,PPd6,"['Amm2', 'Orthorhombic']",False,0.1389283671428574,False,1.1055946350097656,0.8546373248100281,PPd3,0.2142857142857142,-0.1306894868612289
mp-1195255,Ba4Fe3Se10,"['P2_1/c', 'Monoclinic']",False,0.0965431432352934,True,15.711759567260742,3.819734334945679,BaFe2Se3,0.3137254901960784,-0.1310420483350753
mp-1103098,BiRhS,"['P2_13', 'Cubic']",True,0.0,True,2.382344961166382,0.4923022985458374,Bi2Rh3S2,0.1904761904761904,-0.1318686306476593
mp-1094426,MgZn2,"['P-6m2', 'Hexagonal']",False,0.1477026449999998,False,2.1439335346221924,1.5753110647201538,Mg2Zn3,0.1333333333333333,-0.133599653840065
mp-1094500,MgZn2,"['R32', 'Trigonal']",False,0.133771475,False,1.1686744689941406,1.2821044921875,Mg2Zn3,0.1333333333333333,-0.1368289142847061
mp-755817,Li8MnO6,"['R-3', 'Trigonal']",False,0.0300145799999986,False,30.228145599365234,2.747248411178589,Li,0.9333333333333332,-0.13785982131958
mp-1188336,Zr5Ga4,"['P6_3/mcm', 'Hexagonal']",False,0.0304747988888909,True,1.770356059074402,0.394578218460083,Ga3Zr5,0.1388888888888888,-0.1382396519184112
mp-1227069,Ce2Cu3Sb4,"['P4mm', 'Tetragonal']",False,0.0819032722222141,False,1.4590426683425903,0.8043957948684692,Cu2Sb,0.6666666666666666,-0.1414094865322113
mp-299,Mo9Se11,"['Cmcm', 'Orthorhombic']",False,0.0809387637500043,True,2.771113872528076,0.5153453350067139,Mo15Se19,0.0176470588235294,-0.1432454735040664
mp-11447,UTe,"['Pm-3m', 'Cubic']",False,0.0963364170833331,True,2.4280760288238525,1.7610666751861572,UTe2,0.3333333333333333,-0.1463351398706436
mp-1224291,HfTaB2,"['Amm2', 'Orthorhombic']",False,0.0151412129166672,False,3.0685949325561523,0.5187296271324158,HfB2,0.4999999999999999,-0.1463404893875122
mp-613,Te2Pd3,"['Cmcm', 'Orthorhombic']",False,0.1213110826000019,True,0.5003761053085327,1.0547540187835691,Pd2Te2,0.1999999999999999,-0.1469603478908538
mp-13871,P2Pt5,"['C2/c', 'Monoclinic']",True,0.0,True,2.386116743087769,2.561014413833618,Pt,0.5714285714285714,-0.1469604521989822
mp-686019,Y2Ti2O7,"['P1', 'Triclinic']",False,0.1445934890909317,False,2.803813934326172,0.6408852338790894,YTiO3,0.0727272727272727,-0.1504260301589965
mp-763609,Li4Mn5O10,"['P1', 'Triclinic']",False,0.0700676963157773,False,27.67737197875977,2.7825357913970947,O7,0.9473684210526316,-0.1507378667593002
mp-1022724,CaC4,"['P4/mmm', 'Tetragonal']",False,0.3263071860000002,False,7.367449283599853,1.956769347190857,CaC6,0.1142857142857142,-0.1508934944868087
mp-685128,Fe7S8,"['P2_1/c', 'Monoclinic']",False,0.1666718196666696,False,20.194305419921875,6.843958377838135,Fe2S2,0.0666666666666666,-0.1522433906793594
mp-585,MnB2,"['P6/mmm', 'Hexagonal']",False,0.0927278444444361,True,13.623717308044434,3.603867530822754,B2,0.6666666666666667,-0.1563311219215393
mp-1101868,AuN2,"['Pa-3', 'Cubic']",False,0.6336481266666656,False,5.740685939788818,1.9695059061050413,N4,0.6666666666666667,-0.1564646810293197
mp-771669,Li5Mn5O12,"['P-1', 'Triclinic']",False,0.063780958560585,False,38.39984893798828,4.657247543334961,O7,0.9090909090909092,-0.1588908433914184
mp-1045561,LiMn2O4,"['P2/m', 'Monoclinic']",False,0.0733633371428501,False,35.767555236816406,2.8488152027130127,O2,0.8571428571428572,-0.1599223166704177
mp-1190843,NpH3,"['P-3c1', 'Trigonal']",False,0.0245785499999993,True,15.423219680786133,1.6722460985183716,H9H7,0.5,-0.1636244505643844
mp-1189032,Fe3S,"['Pnma', 'Orthorhombic']",False,0.1634497606250002,True,24.71438980102539,9.082414627075195,Fe8,0.5,-0.1641047149896621
mp-8487,CaSbPt,"['Pnma', 'Orthorhombic']",True,0.0,True,1.0182489156723022,0.8866232633590698,CaSb2,0.6666666666666666,-0.1643034815788269
mp-770544,LiAlCrO3,"['P-1', 'Triclinic']",False,0.109911819583325,False,25.34556579589844,0.3597943484783172,Al2O3,0.6666666666666666,-0.1684477925300598
mp-1226394,Cr2CuSe3Br,"['R-3m', 'Trigonal']",False,0.0614291889285727,False,5.709688186645508,1.2618330717086792,CuSe2,0.8571428571428571,-0.1689623743295669
mp-30686,Zr2Ga3,"['Fdd2', 'Orthorhombic']",True,0.0,True,1.4154781103134155,1.2765954732894895,Ga3Zr,0.3,-0.1709158271551132
mp-973126,ScBiPd2,"['Fm-3m', 'Cubic']",False,0.0751410962499985,False,0.8777855634689331,0.8823148012161255,BiPd2,0.4999999999999999,-0.1741659045219421
mp-1187824,YBi3,"['P6_3/mmc', 'Hexagonal']",False,0.0728348287500004,False,5.025008201599121,1.6077853441238403,BiY,0.5,-0.1742585450410843
mp-1008802,ReC2,"['P4/mmm', 'Tetragonal']",False,0.9113396737499996,False,4.820414543151856,2.973456382751465,C2,0.6666666666666667,-0.1795752197504043
mp-2272,Sr6Li23,"['Fm-3m', 'Cubic']",False,0.0063923392437987,True,12.356754302978516,5.488635540008545,Li,0.4137931034482758,-0.1796978414058685
mp-10628,TaS,"['P-6m2', 'Hexagonal']",False,0.2209657489285721,True,1.923217535018921,0.688876748085022,TaS2,0.3333333333333333,-0.1868455708026886
mp-3982,KCuO2,"['Cmcm', 'Orthorhombic']",True,0.0,True,14.837188720703123,2.976169347763061,CuO2,0.4999999999999999,-0.1885080635547638
mp-1183465,Bi3Pb,"['Fm-3m', 'Cubic']",False,0.0570903925000001,False,8.56026554107666,3.949953317642212,Bi2Pb,0.1666666666666666,-0.1912829130887985
mp-1195863,ZnN6,"['P3_221', 'Trigonal']",False,0.0921554569047584,True,3.8869833946228023,1.0650465488433838,N4,0.2857142857142857,-0.1916773468255996
mp-292,V3As,"['Pm-3n', 'Cubic']",True,0.0,True,2.339308261871338,0.7305344939231873,V3,0.5,-0.1951863020658493
mp-16529,Al6Ru,"['Cmcm', 'Orthorhombic']",True,0.0,True,1.6141966581344604,0.5222268104553223,Al,0.2857142857142857,-0.2006770223379135
mp-20083,ScCuSi,"['Pnma', 'Orthorhombic']",False,0.0092641188888888,True,1.7674553394317627,0.6418326497077942,Cu3Si2,0.6666666666666667,-0.2021377980709076
mp-1211390,Te7As6,"['Cmmm', 'Orthorhombic']",False,1.0386883735897454,False,6.620936393737793,1.2251425981521606,As2Te3,0.123076923076923,-0.2040883153676986
mp-1080252,CeSe2,"['Fd-3m', 'Cubic']",False,1.2126835483333327,False,8.658658981323242,0.1503211855888366,Se2,0.6666666666666667,-0.2079381644725799
mp-28385,Sc5(Re2Si3)4,"['Amm2', 'Orthorhombic']",True,0.0,True,4.744799137115479,0.5970789790153503,Re2Si,0.6933333333333334,-0.2082860022783279
mp-862665,AcGe3,"['P6_3/mmc', 'Hexagonal']",True,0.0,False,3.0401082038879395,0.8534793257713318,Ge2,0.5,-0.2091967314481735
mp-1103747,BaGe6,"['Cmcm', 'Orthorhombic']",False,0.0605013169642854,True,3.98839807510376,0.7991815209388733,Ba8Ge46,0.0105820105820105,-0.2104997783899307
mp-1003312,KMn4O8,"['C2/m', 'Monoclinic']",False,0.0068184514102576,False,44.74699401855469,3.051182985305786,KMnO4,0.282051282051282,-0.2108264565467834
mp-1220204,NdCuNi4,"['Cmmm', 'Orthorhombic']",True,0.0,False,4.034244060516357,2.0017518997192383,NdNi5,0.3333333333333333,-0.2136906385421753
mp-1094437,Mg2Zn,"['Cmcm', 'Orthorhombic']",False,0.0583720054432141,False,3.3252739906311035,1.3460413217544556,Mg7Zn3,0.0666666666666666,-0.2225530594587326
mp-1095014,MgBi2,"['C2/m', 'Monoclinic']",False,0.0685720849999991,False,2.130576610565185,0.2927887439727783,Bi4Mg,0.2666666666666667,-0.228270873427391
mp-1004762,LiMn4O8,"['Cmc2_1', 'Orthorhombic']",False,0.0385597043269241,False,50.38511657714844,4.633160591125488,O7,0.7692307692307692,-0.2294482141733169
mp-1094468,Mg2Zn,"['C2/c', 'Monoclinic']",False,0.0660593837765475,False,1.4683319330215454,1.4923821687698364,Mg7Zn3,0.0666666666666666,-0.2298105359077453
mp-1185154,La3Ce,"['I4/mmm', 'Tetragonal']",False,0.0788462449999993,False,17.828025817871094,12.543905258178713,La3,0.5,-0.2369636297225952
