mp-id,Formula,Space Group,Stable,Energy Above Hull (eV/atom),Experimentally Observed,Predicted Tc (K),Predicted Tc Std. Dev. (K),Closest Known Superconductor,Closest Superconductor Distance,Log Probability of Superconductivity
mp-4050,Eu(AsRu)2,"['I4/mmm', 'Tetragonal']",True,0.0,True,10.03313159942627,1.2625913619995115,RuAs,0.3999999999999999,-0.2371887862682342
mp-1196079,Mg3Bi2,"['Ia-3', 'Cubic']",False,0.0107624129999979,False,2.2316906452178955,1.019203543663025,BiMg,0.1999999999999999,-0.2383878827095031
mp-1188303,Sn4Rh,"['I4_1/acd', 'Tetragonal']",True,0.0,True,-0.2320458739995956,0.9406076669692992,RhSn2,0.2666666666666667,-0.2404438406229019
mp-1220417,Nb6PdRh,"['Pm-3', 'Cubic']",False,0.017379459999999,False,6.029040336608887,1.0658997297286987,Nb3Pd,0.25,-0.2408850342035293
mp-1078996,Nb3Si2,"['P4/mbm', 'Tetragonal']",False,0.0224444126666689,True,1.382426381111145,1.125123143196106,Nb5Si3,0.05,-0.2457275837659835
mp-1223545,KMn2O4,"['Cm', 'Monoclinic']",False,0.0180407092857137,False,41.0276985168457,3.5559420585632324,KMnO4,0.238095238095238,-0.2457292526960373
mp-1019082,RuN2,"['P4/mbm', 'Tetragonal']",False,0.6127364483333331,False,1.4848660230636597,1.223408341407776,N4,0.6666666666666667,-0.2502695024013519
mp-30235,Lu3Ge3Ir2,"['Cmcm', 'Orthorhombic']",True,0.0,True,3.372748613357544,0.1921669095754623,Lu5Ir4Ge10,0.3026315789473684,-0.252369076013565
mp-1475,Be12Mo,"['I4/mmm', 'Tetragonal']",True,0.0,True,5.1380767822265625,4.217580318450928,Be22Mo,0.0668896321070234,-0.2528521716594696
mp-754353,Zr3N4,"['R-3m', 'Trigonal']",False,0.0514005014285725,False,3.204030990600586,1.7921000719070437,NZr,0.1428571428571428,-0.2547914087772369
mp-21684,Ce5Cu19P12,"['P-62m', 'Hexagonal']",True,0.0,True,2.2714436054229736,0.9457546472549438,CeCuP2,0.5555555555555556,-0.2574647665023803
mp-1237770,Mo12P,"['R3', 'Trigonal']",False,0.4763436542307691,True,6.191431045532227,0.945734202861786,Mo,0.1538461538461538,-0.2594243288040161
mp-1025,ThAu2,"['P6/mmm', 'Hexagonal']",True,0.0,True,3.814481496810913,0.9867531657218932,AuTh2,0.6666666666666666,-0.2629557847976684
mp-1189150,Th(As3Os)4,"['Im-3', 'Cubic']",True,0.0,True,6.548741340637207,1.0692483186721802,As2,0.588235294117647,-0.2639534771442413
mp-1216575,Tl4Bi,"['R-3m', 'Trigonal']",False,0.0268261003333334,False,6.924948692321777,0.4484211504459381,Tl,0.3999999999999999,-0.26400887966156
mp-21681,Nb5Ge4,"['Pnma', 'Orthorhombic']",False,0.0492229851719567,False,2.121929407119751,0.7319989204406738,Nb3Ge2,0.0888888888888888,-0.2681348919868469
mp-1038792,MgBi2,"['Cmcm', 'Orthorhombic']",False,0.0905488566666661,False,0.986739695072174,0.4703770279884338,Bi4Mg,0.2666666666666667,-0.2684409916400909
mp-1094432,MgZn2,"['C2/m', 'Monoclinic']",False,0.0981276516666667,False,1.7445141077041626,1.2042479515075684,Mg2Zn3,0.1333333333333333,-0.2700040638446808
mp-1038916,MgAl3,"['I4/mmm', 'Tetragonal']",False,0.0250260512499997,False,1.802186369895935,0.3107266426086426,Al3Mg2,0.3,-0.2710697650909424
mp-1039263,MgBi2,"['C2/m', 'Monoclinic']",False,0.0899535749999991,False,2.53691029548645,0.5484066009521484,Bi4Mg,0.2666666666666667,-0.2768825590610504
mp-1094436,MgZn2,"['P6_3/mmc', 'Hexagonal']",False,0.1466235866666667,False,1.8045754432678225,1.5773824453353882,Mg2Zn3,0.1333333333333333,-0.2779585421085357
mp-1188500,Nb3Au2,"['P4_132', 'Cubic']",False,0.1225927630000001,True,4.688419818878174,1.03219473361969,AuNb3,0.3,-0.2858345806598663
mp-1216761,TiVS2,"['Pmc2_1', 'Orthorhombic']",False,0.0584668895312487,False,2.3591883182525635,0.2938577234745025,TiS2,0.4999999999999999,-0.2861927151679992
mp-14549,CuO,"['Fm-3m', 'Cubic']",False,0.1711273799999997,True,72.78803253173828,6.688719272613525,CuO2,0.3333333333333333,-0.2870279550552368
mp-1185827,Mg5In,"['Cm', 'Monoclinic']",False,0.0354302319634707,False,5.8664984703063965,0.8350809812545776,Mg2,0.3333333333333332,-0.2902534604072571
mp-756371,LiMn2O4,"['R3m', 'Trigonal']",False,0.0462666957142792,False,40.66802215576172,4.143896102905273,O7,0.8571428571428572,-0.2909169793128967
mp-1185891,MgIn,"['Pmma', 'Orthorhombic']",False,0.0007349159999989,False,2.292147159576416,0.2430098056793213,InMg2,0.3333333333333333,-0.290938526391983
mp-1094465,Mg2Zn,"['Amm2', 'Orthorhombic']",False,0.0757509537765475,False,1.1156134605407717,1.3502742052078247,Mg7Zn3,0.0666666666666666,-0.2927096784114837
mp-768997,LiBi3O5,"['Pnma', 'Orthorhombic']",False,0.0809802999999949,False,10.34247875213623,4.267416954040527,BiBiO3,0.2222222222222222,-0.2938399612903595
mp-541106,Nb2Se9,"['P-1', 'Triclinic']",True,0.0,True,2.3169214725494385,0.7597014307975769,NbSe3,0.1363636363636364,-0.3090578317642212
mp-1080219,Li3Mn4O8,"['P-1', 'Triclinic']",False,0.1300481246666738,False,33.68132781982422,1.8363324403762815,O7,0.9333333333333332,-0.30940842628479
mp-1220360,NbOs3,"['P-6m2', 'Hexagonal']",False,0.1399380298611117,False,4.555764198303223,0.8566465377807617,NbOs2,0.1666666666666666,-0.309731125831604
mp-1677,Be2Mo,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,2.9501960277557373,2.31045150756836,Be22Mo,0.5797101449275363,-0.3162851631641388
mp-1179674,Re2O9,"['P2_1/m', 'Monoclinic']",False,0.340135465795452,True,4.386964321136475,0.888505220413208,Re2O7,0.0808080808080808,-0.3164863586425781
mp-1183771,DyCuO3,"['Pm-3m', 'Cubic']",False,0.2257026035624996,False,68.80809020996094,4.820237159729004,CuO2,0.3999999999999999,-0.3179563879966736
mp-1103309,CuWO4,"['P2/c', 'Monoclinic']",False,0.0873796402083293,True,69.64994049072266,2.1114625930786133,Cu4O8,0.3333333333333333,-0.3261001110076904
mp-1180691,KVO4,"['Pnma', 'Orthorhombic']",False,0.3175206514583379,True,9.745643615722656,2.809779405593872,V2O5,0.3333333333333333,-0.3305857479572296
mp-1183738,CeSb3,"['Pm-3m', 'Cubic']",True,0.0,False,4.523255348205566,0.114466555416584,Sb,0.5,-0.3321815431118011
mp-1203373,Ge22Rh17,"['I-42d', 'Tetragonal']",True,0.0,True,1.2513394355773926,0.8114285469055176,RhGe,0.1282051282051282,-0.3324781656265259
mp-754011,Li(BiO2)3,"['R-3', 'Trigonal']",False,0.0791190456666717,False,17.504573822021484,1.1342405080795288,BiBiO3,0.2,-0.3329792618751526
mp-611224,VS2,"['P1', 'Triclinic']",False,2.257299893333327,False,11.154020309448242,11.043453216552734,S8V6,0.1904761904761904,-0.3336314260959625
mp-1182123,BaSb2,"['C2/m', 'Monoclinic']",False,0.069074177777777,False,2.652334928512573,0.4956927895545959,Sb,0.6666666666666667,-0.3345076739788055
mp-8234,BaTe3,"['P-42_1m', 'Tetragonal']",True,0.0,True,4.723023414611816,1.0919922590255735,Te,0.5,-0.3423777520656585
mp-1223699,InPd3,"['P4/mmm', 'Tetragonal']",False,0.1108983462499999,False,2.3898983001708984,0.7267436385154724,InPd,0.5,-0.345493346452713
mp-1220614,Nb6PbS8,"['P-3', 'Trigonal']",False,0.0310530793333345,False,6.795267105102539,0.741783857345581,Nb3S4,0.1333333333333332,-0.3476287126541137
mp-675739,Ce5CuSe8,"['I-4', 'Tetragonal']",False,0.0596060858928577,False,7.043540954589844,0.5958032608032227,CuSe2,0.7142857142857142,-0.354710042476654
mp-13093,La3Ni2Sn7,"['Cmmm', 'Orthorhombic']",True,0.0,False,3.612859010696411,0.8551139831542969,La2Sn5,0.3333333333333332,-0.356756329536438
mp-22033,Ti5Sb3,"['Pnma', 'Orthorhombic']",True,0.0,True,1.9524105787277224,0.3754681050777435,SbTi3,0.25,-0.3641518056392669
mp-1001788,ZrB6,"['Pm-3m', 'Cubic']",False,0.4022764204761913,False,3.3268723487854004,1.1906331777572632,ZrB12,0.1318681318681319,-0.3644894063472748
mp-1091395,ZrGeOs,"['P-62m', 'Hexagonal']",True,0.0,True,4.626949310302734,0.9108452796936036,Os2Zr,0.6666666666666666,-0.3692536056041717
mp-17045,Hf3Rh5,"['Pbam', 'Orthorhombic']",True,0.0,True,0.8631527423858643,0.9551258087158204,HfRh,0.25,-0.3739203214645386
mp-568106,Mg41Al67,"['Pm-3m', 'Cubic']",False,0.0517000433564809,True,0.977535843849182,0.532555341720581,Al3Mg2,0.0407407407407407,-0.3754044473171234
mp-10999,LuGeIr,"['Pnma', 'Orthorhombic']",True,0.0,True,1.8344199657440183,0.2991163432598114,Lu5Ir4Ge10,0.3859649122807017,-0.375671237707138
mp-1220795,Nb12Sn3Sb,"['Pmmm', 'Orthorhombic']",False,0.0001506331249991,False,14.303893089294434,1.2046765089035034,Nb3Sn,0.125,-0.3760712742805481
mp-1219006,Sn7Pd5,"['C2', 'Monoclinic']",False,0.0400589404166646,False,2.2428841590881348,0.6067095994949341,PdSn2,0.1666666666666666,-0.3816855847835541
mp-1194679,K5Mn3O6,"['Pna2_1', 'Orthorhombic']",False,0.0251583219642848,True,8.494485855102539,1.81042754650116,KMnO4,0.4761904761904761,-0.3816997408866882
mp-8180,LiNO3,"['R-3c', 'Trigonal']",True,0.0,True,7.026399612426758,0.8489254713058472,O6,0.8,-0.3848811984062195
mp-867727,Li5(BiO3)4,"['P-1', 'Triclinic']",False,0.021892697192464,False,16.250568389892578,1.3527615070343018,BiBiO3,0.4761904761904762,-0.3877983689308166
mp-10904,AlPt,"['P2_13', 'Cubic']",True,0.0,True,-0.3131216764450073,0.2658811807632446,Al2Pt,0.3333333333333333,-0.3923036158084869
mp-5439,Th2Ru6C5,"['P4/mbm', 'Tetragonal']",False,0.0131877459615346,True,4.825150489807129,0.9618560075759888,CRu,0.3076923076923076,-0.3936391174793243
mp-1220377,Nb6SnGe,"['Pm-3', 'Cubic']",False,0.041374483958334,False,16.165935516357422,1.611636996269226,Nb3Ge,0.25,-0.395815908908844
mp-1197879,Na2B4O11,"['P2_1/c', 'Monoclinic']",False,0.3636664851470659,False,12.643750190734863,3.101373672485352,B2O3,0.3294117647058824,-0.4010635912418365
mp-542300,Na2B8O13,"['P2_1/c', 'Monoclinic']",True,0.0,True,7.920258522033691,1.893757939338684,B2O3,0.1739130434782609,-0.4024215936660766
mp-17674,SrC10,"['Im-3', 'Cubic']",False,0.2352409327272706,True,4.87782621383667,2.189992904663086,C60Sr4,0.0568181818181818,-0.4026977717876434
mp-865103,DyGa3,"['P6_3/mmc', 'Hexagonal']",False,0.0062950124999998,False,3.2200636863708496,2.94447922706604,DyGa6,0.2142857142857142,-0.4052753150463104
mp-1192099,BO3,"['P3_2', 'Trigonal']",False,0.8349862688020835,True,9.86003303527832,4.557214260101318,B2O3,0.3,-0.4094112515449524
mp-1618,PPd6,"['P2_1/c', 'Monoclinic']",True,0.0,True,1.1827447414398191,0.5917820334434509,PPd3,0.2142857142857142,-0.4115312695503235
mp-1184672,HfTi3,"['P6_3/mmc', 'Hexagonal']",False,0.021661643749999,False,5.143507480621338,2.6726279258728027,Ti,0.5,-0.4230124950408935
mp-570596,Nd2Ni17,"['P6_3/mmc', 'Hexagonal']",False,0.0118128168421058,True,4.3383331298828125,2.366873979568481,NdNi5,0.1228070175438596,-0.4298598766326904
mp-557563,MoPb3Cl2O5,"['Cmcm', 'Orthorhombic']",True,0.0,True,9.35433292388916,0.775813639163971,ClO4,0.7272727272727273,-0.4331630170345306
mp-2826,Lu2S3,"['R-3c', 'Trigonal']",True,0.0,True,3.706786632537842,1.6322739124298096,LuS,0.1999999999999999,-0.4348808228969574
mp-556435,Fe7S8,"['P3_121', 'Trigonal']",False,0.1263903043333369,True,18.685932159423828,4.432995796203613,Fe2S2,0.0666666666666666,-0.4535755515098572
mp-1102064,MgAl2,"['I4_1/amd', 'Tetragonal']",False,0.0416055058333331,True,0.907777726650238,0.3138253092765808,Al3Mg2,0.1333333333333333,-0.4574199616909027
mp-569623,Nb(SeBr)2,"['C2/m', 'Monoclinic']",False,0.0029922422333275,True,4.856495380401611,0.814141035079956,Nb3Se4,0.7999999999999999,-0.4590939283370971
mp-1007854,FeNi3,"['Fm-3m', 'Cubic']",False,0.1084137275000003,False,10.96646499633789,1.638039469718933,Ni4,0.5,-0.4593446254730224
mp-1025059,LaAg2,"['Imma', 'Orthorhombic']",True,0.0,True,4.916623115539551,0.5991027355194092,LaAg,0.3333333333333333,-0.4593490958213806
mp-30621,DySi2Rh3,"['P6/mmm', 'Hexagonal']",True,0.0,True,2.750341415405273,1.345837950706482,RhSi2,0.6666666666666667,-0.4626352787017822
mp-569901,Ge23Mo13,"['P-4n2', 'Tetragonal']",False,0.0372481598611136,True,4.958850860595703,1.2517677545547483,MoGe2,0.0555555555555555,-0.4673289656639099
mp-1959,PuO2,"['Fm-3m', 'Cubic']",True,0.0,True,24.66324234008789,0.5300323963165283,O2,0.6666666666666667,-0.4699476063251495
mp-28979,BaC20,"['Pm-3n', 'Cubic']",False,0.2611375507142863,True,6.655085563659668,2.994626760482788,Ba4C60,0.0297619047619047,-0.472880870103836
mp-1120790,Na2VF5,"['P2_1/c', 'Monoclinic']",True,0.0,False,23.43133544921875,8.799653053283691,F,0.75,-0.4767179489135742
mp-979423,YGa3,"['Pm-3m', 'Cubic']",True,0.0,False,2.091693878173828,0.7254430651664734,Ga2Y,0.1666666666666666,-0.48143070936203
mp-1221266,Sc15(In5Rh2)4,"['Pm', 'Monoclinic']",True,0.0,False,2.254599571228028,1.0681824684143066,ScIn3,0.5697674418604651,-0.4868017733097076
mp-1524385,CeAg2,"['P6/mmm', 'Hexagonal']",False,0.0013808783333324,False,4.798427581787109,0.7303080558776855,Ag,0.6666666666666667,-0.4879444241523742
mp-16794,Sc2Re3Si4,"['P4_12_12', 'Tetragonal']",True,0.0,True,4.584871292114258,0.6815770864486694,Re2Si,0.6666666666666666,-0.4880500137805938
mp-561055,RbB3O5,"['P2_12_12_1', 'Orthorhombic']",False,0.0009588383024832,True,4.630133152008057,0.7143599987030029,B2O3,0.2222222222222222,-0.4882507920265198
mp-545,TiS,"['P6_3/mmc', 'Hexagonal']",False,0.2715041349999998,False,1.3472943305969238,0.3418633937835693,TiS2,0.3333333333333333,-0.4907863736152649
mp-1227319,Bi3Sb,"['R3m', 'Trigonal']",True,0.0,False,10.235480308532717,8.03702163696289,BiSb,0.5,-0.4923285841941833
mp-1188058,Zr3V,"['P6_3/mmc', 'Hexagonal']",False,0.1789071549999992,False,4.700554370880127,0.3809757232666015,Zr,0.5,-0.495403379201889
mp-11231,YAl3,"['Pm-3m', 'Cubic']",False,0.0129485824999999,True,2.0870296955108643,1.7314280271530151,Al,0.5,-0.4957726001739502
mp-29387,K5SnBi3,"['P2_1/c', 'Monoclinic']",False,0.0047622910879625,True,5.296154975891113,0.9244557619094848,BiK,0.3333333333333333,-0.5009368062019348
mp-542587,Ge3Pt2,"['Pnma', 'Orthorhombic']",True,0.0,True,3.2684268951416016,0.8617762327194214,PtGe2,0.1333333333333333,-0.5030129551887512
mp-1097010,CuPbO2,"['Imma', 'Orthorhombic']",False,0.0467808335156245,False,56.79631805419922,5.529428482055664,CuO2,0.4999999999999999,-0.5049051642417908
mp-1200386,Mo15Pb2Se19,"['R-3c', 'Trigonal']",False,0.0512628205555536,True,3.0640242099761963,0.6772991418838501,PbMo6Se8,0.0333333333333333,-0.5095891356468201
mp-1180929,Lu2S3,"['C2/c', 'Monoclinic']",False,0.1420755409999996,False,3.5470499992370605,1.6646052598953247,LuS,0.1999999999999999,-0.5099287629127502
mp-1214891,AlH12,"['Fd-3m', 'Cubic']",False,0.1233696580769261,False,69.742919921875,4.0891828536987305,H9H7,0.1538461538461538,-0.5109922885894775
mp-31027,Sc3(ReSi2)2,"['C2/c', 'Monoclinic']",True,0.0,True,5.182012557983398,0.5443212389945984,Re2Sc,0.8888888888888888,-0.512455403804779
mp-21673,Ge2Pt3,"['Pnma', 'Orthorhombic']",True,0.0,True,2.6118733882904053,0.355904072523117,PtGe,0.1999999999999999,-0.5146697163581848
mp-1238814,H4N,"['P-43m', 'Cubic']",False,0.3245114000000031,False,106.92015075683594,8.876073837280273,NH3,0.1,-0.5148085951805115
mp-1223102,Li7C120,"['Pm', 'Monoclinic']",False,0.3315138641732282,False,8.596555709838867,3.733698606491089,C6LiC6,0.0436099333737128,-0.5172591805458069
mp-1221594,MnO4,"['I4_1/amd', 'Tetragonal']",False,0.5096714850000055,False,15.09287452697754,1.3595316410064695,O7,0.3999999999999999,-0.5182726979255676
mp-1218017,Ta5S8,"['C2/m', 'Monoclinic']",True,0.0,False,3.479480028152466,0.8557519316673279,TaS2,0.1025641025641025,-0.5270144939422607
mp-1227392,Ca2Bi7,"['C2/m', 'Monoclinic']",False,0.1860165611111113,False,4.834470748901367,2.316805601119995,Bi3Ca,0.0555555555555555,-0.5307100415229797
mp-1210280,NbSe4,"['P4/ncc', 'Tetragonal']",False,0.0247492035999998,False,3.574967861175537,1.0400292873382568,NbSe3,0.1,-0.5328850746154785
mp-1177942,Li2Hf2O5,"['C2/c', 'Monoclinic']",False,0.0803091580555594,False,12.03140640258789,2.5109663009643555,O7,0.8888888888888888,-0.5365334749221802
mp-30788,SnMo3,"['Pm-3n', 'Cubic']",False,0.0519220062499989,True,3.0963594913482666,1.185659885406494,Mo,0.5,-0.5401195287704468
mp-28905,SrC20,"['Pm-3', 'Cubic']",False,0.2836449124603177,True,5.859779357910156,3.0276386737823486,C60Sr4,0.0297619047619047,-0.544167160987854
mp-1868,VS,"['Pnma', 'Orthorhombic']",False,0.0628147878125,True,2.276455879211426,0.6247179508209229,S8V6,0.1428571428571428,-0.5484323501586914
mp-1080251,CeSe2,"['Fm-3m', 'Cubic']",False,0.0107288949999997,False,10.069742202758787,1.8670684099197388,Se2,0.6666666666666667,-0.5497364401817322
mp-1222698,Li2B,"['P6/mmm', 'Hexagonal']",False,0.4772190655555555,False,10.489503860473633,2.531364917755127,LiB,0.3333333333333333,-0.5515804290771484
mp-1207484,Zr4Fe,"['Fd-3m', 'Cubic']",False,0.6505682650000004,False,2.3593649864196777,1.1232144832611084,Fe30Zr70,0.2,-0.5560636520385742
mp-1224195,HoUTe6,"['Amm2', 'Orthorhombic']",False,0.0078484037500006,False,2.3843331336975098,1.6980037689208984,HoTe3,0.25,-0.5569317936897278
mp-1016233,Mg3Al,"['Pmm2', 'Orthorhombic']",False,0.0547970011631848,False,1.5127304792404177,1.2584022283554075,Mg2,0.5,-0.5573716163635254
mp-880027,LiMn3O6,"['P1', 'Triclinic']",False,0.9349787446249964,False,33.16841125488281,1.7389241456985474,O7,0.8,-0.5728005170822144
mp-1080348,CeSe2,"['Pmmn', 'Orthorhombic']",False,0.0137020383333332,False,10.354089736938477,1.8927674293518064,Se2,0.6666666666666667,-0.57359778881073
mp-1038899,Mg2Bi,"['Cm', 'Monoclinic']",False,0.1852502314350275,False,2.122885465621948,0.9548012614250184,BiMg,0.3333333333333333,-0.578920304775238
mp-1187268,SmGd3,"['I4/mmm', 'Tetragonal']",False,0.0253229437499999,False,25.05122756958008,9.14913558959961,Gd,0.5,-0.579271674156189
mp-1444174,CeSe2,"['Fm-3m', 'Cubic']",False,0.0111116772222219,False,10.397130966186523,1.6625195741653442,Se7,0.6666666666666667,-0.5816830992698669
mp-568375,La2Rh7,"['P6_3/mmc', 'Hexagonal']",False,0.0139296991666668,True,2.403364896774292,1.2210805416107178,LaRh3,0.0555555555555555,-0.5869981050491333
mp-562,Sb2Pt,"['Pa-3', 'Cubic']",True,0.0,True,3.365882396697998,0.8164348602294922,PtSb,0.3333333333333333,-0.5879878401756287
mp-1237669,CeSe2,"['P3_221', 'Trigonal']",False,0.0114977749999996,False,10.424312591552734,1.6611143350601196,Se7,0.6666666666666667,-0.5889989137649536
mp-1188043,Zr3Pt,"['P6_3/mmc', 'Hexagonal']",False,0.1349099337499986,False,2.598145008087158,0.599214494228363,Zr5Pt3,0.25,-0.5924136638641357
mp-20603,CeTl3,"['Pm-3m', 'Cubic']",True,0.0,True,0.9559155702590942,-0.1819967627525329,Tl,0.5,-0.5928202271461487
mp-1206038,Mo3Se,"['Pm-3n', 'Cubic']",False,0.5764203112500024,False,1.5450233221054075,1.121029019355774,Mo,0.5,-0.5952228307723999
mp-1189125,Lu2Se3,"['Fddd', 'Orthorhombic']",True,0.0,True,1.763662576675415,0.9707316160202026,LuSe,0.1999999999999999,-0.5993027091026306
mp-770608,Li3Mn3O8,"['P4_332', 'Cubic']",False,0.0310718433809507,False,33.8172492980957,4.554765701293945,O7,0.8571428571428572,-0.6002278923988342
mp-1087511,UFeAs2,"['P4/nmm', 'Tetragonal']",True,0.0,True,19.502103805541992,4.824445724487305,FeAs2,0.4999999999999999,-0.6004314422607422
mp-10503,MgB4Os3,"['Cmcm', 'Orthorhombic']",True,0.0,True,2.410003662109375,1.059702754020691,OsB2,0.3333333333333333,-0.6006150245666504
mp-12761,BeAu2,"['I4/mmm', 'Tetragonal']",True,0.0,True,13.087782859802246,9.760431289672852,AuBe,0.3333333333333333,-0.6023444533348083
mp-1039119,MgAl3,"['P6_3/mmc', 'Hexagonal']",False,0.0343304399999997,False,2.052986621856689,0.1540539264678955,Al3Mg2,0.3,-0.6025913953781128
mp-1213975,CaB4,"['P4/mbm', 'Tetragonal']",True,0.0,False,12.63210678100586,3.420126914978028,CaB6,0.1142857142857142,-0.6057571172714233
mp-505300,Cs2MnO4,"['Pnma', 'Orthorhombic']",True,0.0,True,13.464771270751951,2.237101793289185,O7,0.8571428571428572,-0.6063592433929443
mp-1094421,Mg2Zn,"['R32', 'Trigonal']",False,0.0909763304432142,False,1.4653648138046265,1.1128660440444946,Mg7Zn3,0.0666666666666666,-0.6140981316566467
mp-1196837,Ca(Al10Cr)2,"['Fd-3m', 'Cubic']",False,0.0052830656055862,True,2.8149285316467285,0.7796207070350647,Al,0.2608695652173913,-0.6159681677818298
mp-1080346,CeSe2,"['P3_221', 'Trigonal']",False,0.0113975983333327,False,10.381607055664062,1.8650656938552856,Se7,0.6666666666666667,-0.6212668418884277
mp-11883,MgIr2,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,0.813774585723877,0.714276134967804,Ir2,0.6666666666666667,-0.6213222742080688
mp-1008806,ReC2,"['I4/mmm', 'Tetragonal']",False,1.5301591537500006,False,5.290668487548828,2.2558493614196777,C2,0.6666666666666667,-0.6285392045974731
mp-1025156,NpB6,"['Pm-3m', 'Cubic']",False,0.0546950408928177,True,1.5630022287368774,0.8562511205673218,B3,0.2857142857142857,-0.6325982213020325
mp-1206322,CeAg2,"['Imma', 'Orthorhombic']",True,0.0,True,2.852167844772339,0.0614621080458164,Ag,0.6666666666666667,-0.6452839374542236
mp-1105976,LiB9,"['P6_3cm', 'Hexagonal']",False,0.1308888520000009,False,9.70141887664795,3.5507285594940186,B12Li2,0.0857142857142857,-0.6458321809768677
mp-20225,CePb3,"['Pm-3m', 'Cubic']",True,0.0,True,4.099836826324463,0.8884284496307373,Pb,0.5,-0.6469211578369141
mp-978260,Mg2Bi,"['C2/m', 'Monoclinic']",False,0.1081160714350275,False,2.412437438964844,1.0987108945846558,BiMg,0.3333333333333333,-0.6473442912101746
mp-12763,TbB6,"['Pm-3m', 'Cubic']",False,0.0201847799999992,True,2.7548604011535645,0.2548605799674988,B3,0.2857142857142857,-0.6538504362106323
mp-974455,Re3Ru,"['Imm2', 'Orthorhombic']",True,0.0,False,6.644586563110352,0.5548102855682373,Re,0.5,-0.6602805852890015
mp-20109,Th2NiB10,"['Pbam', 'Orthorhombic']",True,0.0,True,5.574780464172363,1.325534462928772,B6Th,0.1758241758241757,-0.6606020331382751
mp-1079348,B3Os2,"['P6_3/mmc', 'Hexagonal']",True,0.0,True,2.2201931476593018,0.735249936580658,OsB2,0.1333333333333333,-0.6627741456031799
mp-1094430,MgZn3,"['Imm2', 'Orthorhombic']",False,0.0813677692261904,False,2.1995346546173096,1.35254967212677,Mg2Zn11,0.1923076923076923,-0.6696820855140686
mp-33461,Li3Mn3O8,"['R-3m', 'Trigonal']",False,0.0455898490952364,False,34.32859802246094,4.865379333496094,O7,0.8571428571428572,-0.6698348522186279
mp-1202035,Ni9S8,"['I-42d', 'Tetragonal']",False,0.1022905458823526,True,13.462814331054688,0.9374899864196776,NiS2,0.392156862745098,-0.6758387088775635
mp-542607,Sc3Re2Si3,"['C2/c', 'Monoclinic']",False,0.1110271817187484,False,5.511343002319336,0.6131631731987,Re2Sc,0.8333333333333333,-0.6781203150749207
mp-999298,Pd3Au,"['Pm-3m', 'Cubic']",True,0.0,False,1.7370424270629885,1.8339221477508545,Pd,0.5,-0.6838940382003784
mp-23162,ZrCl2,"['R3m', 'Trigonal']",True,0.0,True,18.319652557373047,1.46657133102417,Cl2,0.6666666666666667,-0.686887264251709
mp-985588,FeCl,"['Pm-3m', 'Cubic']",False,0.9168940350000048,False,12.597787857055664,4.464954376220703,FeCl4,0.6000000000000001,-0.6879278421401978
mp-21011,Ce4As3,"['I-43d', 'Cubic']",False,0.0280994614285718,True,6.858123779296875,1.8090418577194212,Ce,0.8571428571428572,-0.6894980072975159
mp-32548,BiO2,"['Fm-3m', 'Cubic']",False,0.102036346666666,True,8.322166442871094,1.5803269147872925,BiBiO3,0.1333333333333333,-0.6901640295982361
